2015.admissions.act_scores.midpoint.cumulative,2015.admissions.admission_rate.overall,2015.admissions.sat_scores.average.overall,2015.aid.federal_loan_rate,2015.aid.median_debt.completers.overall,2015.aid.pell_grant_rate,2015.completion.completion_rate_4yr_150nt,2015.cost.attendance.academic_year,2015.earnings.10_yrs_after_entry.not_working_not_enrolled.overall,2015.student.FAFSA_applications,2015.student.family_income.overall,2015.student.parents_education_level,2015.student.size,school.faculty_salary,school.ft_faculty_rate,school.instructional_expenditure_per_fte,school.name,school.ownership,school.region_id,school.state_fips,school.tuition_revenue_per_fte
,0.3655,975.0,0.1487,10000.0,0.5515,0.3572,14136.0,,5859.0,5859.0,4351.0,12545.0,9864.0,0.3623,12281,CUNY John Jay College of Criminal Justice,1,2,36,4089
,0.3731,1115.0,0.1625,10382.0,0.4981,0.541,16657.0,,6404.0,6404.0,4892.0,13172.0,10275.0,0.4303,10512,CUNY Brooklyn College,1,2,36,4640
,,,0.6872,28967.0,0.6307,0.2786,40010.0,,3670.0,3670.0,2516.0,4368.0,6955.0,1.0,5598,Berkeley College-New York,3,2,36,18607
25.0,0.7147,1069.0,0.7026,27000.0,0.273,0.717,41691.0,,1156.0,1156.0,1087.0,2342.0,7129.0,1.0,7825,Misericordia University,2,2,42,16664
,0.7052,1025.0,0.7856,27000.0,0.36,0.7032,44845.0,,915.0,915.0,863.0,1820.0,7847.0,0.419,10090,Marywood University,2,2,42,16500
21.0,0.7457,1006.0,0.7611,27000.0,0.3019,0.686,49902.0,,997.0,997.0,930.0,1765.0,7419.0,1.0,11460,Moravian College,2,2,42,17966
,1.0,,0.0,,0.8659,0.5,18700.0,,151.0,151.0,,194.0,1386.0,,5837,Rabbinical College of Ohr Shimon Yisroel,2,2,36,9476
,,,0.2462,30500.0,0.2689,0.4231,21884.0,,59.0,59.0,48.0,146.0,6684.0,1.0,5384,University of the Potomac-Washington DC Campus,3,2,11,18534
,,,0.8532,31000.0,0.838,0.1435,19707.0,,797.0,797.0,687.0,853.0,4078.0,0.881,3643,Texas College,2,6,48,11227
,1.0,,0.0,,0.3953,0.0233,17111.0,,33.0,33.0,,144.0,4357.0,1.0,20192,Yeshivas Novominsk,2,2,36,22617
21.0,0.573,985.0,0.7105,21750.0,0.5596,0.2109,30539.0,,1861.0,1861.0,1638.0,2282.0,5973.0,0.4542,5678,Faulkner University,2,5,1,11020
,,,0.6512,18534.0,0.4233,,,,1561.0,1561.0,1465.0,2904.0,7921.0,0.445,6741,Athens State University,1,5,1,6189
26.0,0.5306,1167.0,0.4633,26850.0,0.1992,0.6108,46730.0,,450.0,450.0,440.0,1346.0,7078.0,0.6164,10494,Birmingham Southern College,2,5,1,10473
26.0,0.8291,1158.0,0.4317,20278.5,0.3138,0.6553,23440.0,,34182.0,34182.0,31250.0,41222.0,10941.0,0.9115,9819,Arizona State University-Tempe,1,6,4,13060
20.0,0.6725,948.0,0.3769,15750.0,0.5298,0.4597,17927.0,,11315.0,11315.0,9114.0,27323.0,8631.0,0.4751,7538,California State University-Sacramento,1,8,6,5175
23.0,0.3382,1056.0,0.379,15000.0,0.5049,0.6703,17718.0,,12367.0,12367.0,9953.0,32025.0,8839.0,0.4831,7788,California State University-Long Beach,1,8,6,5198
18.0,0.6813,874.0,0.3204,12920.0,0.6773,0.4534,13734.0,,11242.0,11242.0,8154.0,23424.0,8879.0,0.4344,6647,California State University-Los Angeles,1,8,6,4389
,0.5277,,0.3544,13962.0,0.6051,0.3471,13349.0,,6362.0,6362.0,4577.0,12584.0,8689.0,0.3786,7098,California State University-Dominguez Hills,1,8,6,4991
27.0,0.3868,1175.0,0.4231,17000.0,0.4602,0.8809,30796.0,,8604.0,8604.0,7214.0,25245.0,13773.0,0.7979,20613,University of California-Irvine,1,8,6,13892
21.0,0.6748,988.0,0.4891,17020.0,0.4944,0.3425,19970.0,,1701.0,1701.0,1534.0,2859.0,6291.0,0.6587,6340,Southern Arkansas University Main Campus,1,5,5,3934
29.0,0.3129,1259.0,0.3328,18666.0,0.1943,0.7578,24580.0,,4698.0,4698.0,4407.0,19972.0,9020.0,0.6813,10056,California Polytechnic State University-San Luis Obispo,1,8,6,8591
25.0,0.6985,1115.0,0.6129,24500.0,0.3163,0.6994,47468.0,,1612.0,1612.0,1501.0,4219.0,9151.0,0.9963,10190,Biola University,2,8,6,21648
24.0,0.7024,1088.0,0.5406,19500.0,0.4565,0.4012,20349.0,,4935.0,4935.0,4524.0,8909.0,6920.0,0.7205,5258,Arkansas State University-Main Campus,1,5,5,3793
23.0,0.9187,1046.0,0.6246,25000.0,0.4319,0.327,17898.0,,6306.0,6306.0,5639.0,14065.0,6336.0,0.3894,6075,Troy University,1,5,1,8883
21.0,0.8983,990.0,0.4702,20500.0,0.4,0.2967,20714.0,,3879.0,3879.0,3481.0,7888.0,7511.0,0.9817,7814,University of Arkansas at Little Rock,1,5,5,5470
,0.706,,0.2463,18704.5,0.2392,0.2408,14476.0,,4336.0,4336.0,3658.0,12348.0,8826.0,0.4828,10939,University of Alaska Anchorage,1,8,2,6026
,0.8911,,0.4407,17750.0,0.4299,0.4381,17260.0,,4831.0,4831.0,4246.0,8799.0,6371.0,1.0,4830,Arkansas Tech University,1,5,5,3777
,,,0.3584,26438.0,0.3313,0.0299,17637.0,,355.0,355.0,301.0,914.0,7811.0,0.0406,2595,Western International University,3,6,4,6766
25.0,0.5912,1120.0,0.6526,25000.0,0.4262,0.3796,34566.0,,420.0,420.0,387.0,675.0,6277.0,0.7679,8492,Lyon College,2,5,5,8706
25.0,0.6752,1130.0,0.6274,28500.0,0.2993,0.7236,59432.0,,1418.0,1418.0,1307.0,3452.0,9954.0,0.9605,9238,University of Redlands,2,8,6,18695
28.0,0.381,1226.0,0.4112,26000.0,0.186,0.8402,63482.0,,917.0,917.0,886.0,3514.0,11858.0,0.9928,11611,Pepperdine University,2,8,6,28570
28.0,0.5168,1236.0,0.4092,22904.5,0.1773,0.7928,59234.0,,1434.0,1434.0,1358.0,5551.0,12116.0,0.5336,14665,University of San Diego,2,8,6,28154
26.0,0.7134,1148.0,0.6106,25000.0,0.2699,0.7505,45457.0,,1202.0,1202.0,1118.0,2763.0,9741.0,1.0,9444,Point Loma Nazarene University,2,8,6,21617
,0.6536,,0.5203,25000.0,0.3319,0.375,61915.0,,192.0,192.0,178.0,404.0,5839.0,0.8889,10250,San Francisco Art Institute,2,8,6,28092
,,,0.3766,25145.0,0.5158,0.7959,40208.0,,160.0,160.0,143.0,252.0,4420.0,0.4231,4500,Platt College-San Diego,3,8,6,17289
,0.8036,,0.4466,18750.0,0.4951,0.6842,47081.0,,32.0,32.0,,73.0,7453.0,0.28,18580,American Jewish University,2,8,6,16798
,,,0.3748,28642.0,0.367,0.3333,26853.0,,5230.0,5230.0,4414.0,8555.0,10169.0,0.2558,3292,National University,2,8,6,8999
21.0,0.4522,984.0,0.7756,30000.0,0.4665,0.4431,40496.0,,727.0,727.0,664.0,1508.0,6092.0,0.9327,8914,Pacific Union College,2,8,6,16688
19.0,0.8667,910.0,0.674,25222.5,0.4406,0.4224,49312.0,,631.0,631.0,560.0,1097.0,8293.0,0.27,7908,Notre Dame de Namur University,2,8,6,18525
19.0,0.3425,910.0,0.7722,26000.0,0.5491,0.4154,38462.0,,523.0,523.0,471.0,843.0,6750.0,0.1484,5868,Hope International University,2,8,6,10700
22.0,0.9036,1045.0,0.5645,27000.0,0.4273,0.7135,54199.0,,380.0,380.0,353.0,1099.0,7927.0,0.1662,15562,Otis College of Art and Design,2,8,6,27841
30.0,0.4487,1304.0,0.4975,23652.5,0.202,0.875,64804.0,,577.0,577.0,549.0,1997.0,10885.0,0.6923,18418,Occidental College,2,8,6,27322
19.0,0.4462,929.0,0.6885,30000.0,0.5196,0.4985,41754.0,,1098.0,1098.0,948.0,2020.0,7339.0,0.3831,11142,La Sierra University,2,8,6,28710
18.0,0.6384,901.0,0.6328,20530.0,0.4708,0.35,24373.0,,334.0,334.0,294.0,520.0,6454.0,0.1765,3788,Life Pacific College,2,8,6,9571
25.0,0.9754,1124.0,0.6249,25000.0,0.2588,0.7143,59167.0,,1054.0,1054.0,996.0,2916.0,9903.0,0.2894,15758,Saint Mary's College of California,2,8,6,27555
31.0,0.1728,1339.0,0.3501,16300.0,0.3524,0.911,32594.0,,8440.0,8440.0,7298.0,29581.0,16471.0,0.7085,43996,University of California-Los Angeles,1,8,6,15545
,,,0.5029,40585.5,0.386,0.8333,30794.0,,59.0,59.0,,148.0,5104.0,,3469,Design Institute of San Diego,3,8,6,21143
,0.8358,,0.75,25023.0,0.5325,0.5082,32663.0,,237.0,237.0,209.0,326.0,,0.0,4162,Columbia College-Hollywood,2,8,6,22076
22.0,0.58,1027.0,0.6731,21837.0,0.402,0.3778,16135.0,,2484.0,2484.0,2335.0,5698.0,7393.0,0.9927,7465,University of North Alabama,1,5,1,7061
,0.432,,0.6406,18750.0,0.4773,0.3363,31131.0,,38128.0,38128.0,32614.0,42444.0,5985.0,0.9826,1864,Grand Canyon University,3,6,4,10827
22.0,0.6051,1025.0,0.7729,25875.0,0.4918,0.4454,32349.0,,847.0,847.0,778.0,1437.0,5028.0,1.0,6762,University of Mobile,2,5,1,9767
,,,0.9108,36172.0,0.853,0.2015,22168.0,,1488.0,1488.0,1291.0,1869.0,4337.0,0.7937,4653,Miles College,2,5,1,4787
25.0,0.4132,1120.0,0.6839,,0.35,0.5296,45489.0,,602.0,602.0,568.0,1347.0,6278.0,0.6567,7567,Spring Hill College,2,5,1,12076
25.0,0.6845,1120.0,0.5789,22500.0,0.2751,0.6478,33675.0,,619.0,619.0,596.0,1471.0,6227.0,1.0,9640,Ouachita Baptist University,2,5,5,10761
29.0,0.8238,1270.0,0.4939,27000.0,0.2035,0.6845,54087.0,,465.0,465.0,441.0,1303.0,7401.0,1.0,12401,Hendrix College,2,5,5,12241
23.0,0.5917,1029.0,0.6324,22678.0,0.2805,0.6067,44294.0,,897.0,897.0,801.0,1863.0,6919.0,0.9363,6904,Concordia University-Irvine,2,8,6,14774
,,,0.4,,0.6,,,,,,,10.0,5935.0,0.1455,9108,Sofia University,3,8,6,20881
20.0,0.5173,933.0,0.8957,23106.0,0.5436,0.3016,41689.0,,538.0,538.0,476.0,905.0,6103.0,0.2523,6377,San Diego Christian College,2,8,6,18945
21.0,0.77,990.0,0.5467,19500.0,0.5348,0.4558,22593.0,,3646.0,3646.0,3089.0,8227.0,8579.0,0.5082,8196,Humboldt State University,1,8,6,4669
18.0,0.43,858.0,0.8367,27000.0,0.4861,0.3981,50430.0,,351.0,351.0,304.0,624.0,8273.0,0.2763,8933,Holy Names University,2,8,6,17188
20.0,0.8306,952.0,0.5463,21750.0,0.3886,0.3459,18707.0,,4069.0,4069.0,3691.0,8625.0,6609.0,0.4927,6218,Colorado Mesa University,1,7,8,7382
24.0,0.9206,1088.0,0.4827,20999.0,0.3202,0.4396,18875.0,,4390.0,4390.0,4088.0,9514.0,7831.0,0.5438,7750,University of Colorado Colorado Springs,1,7,8,10595
22.0,0.8596,1012.0,0.4732,19500.0,0.3417,0.4047,22780.0,,1675.0,1675.0,1545.0,3559.0,7078.0,0.75,7130,Fort Lewis College,1,7,8,4968
,,,0.7553,26987.0,0.5502,0.292,30794.0,,1076.0,1076.0,925.0,1145.0,5260.0,0.2718,5283,The Art Institute of Colorado,3,7,8,13444
23.0,0.6742,1055.0,0.3535,21190.0,0.2751,0.4561,19389.0,,4967.0,4967.0,4450.0,10855.0,9877.0,0.6577,27602,University of Colorado Denver/Anschutz Medical Campus,1,7,8,13865
28.0,0.7275,1249.0,0.3814,23699.0,0.1717,0.7701,56992.0,,1576.0,1576.0,1508.0,5758.0,10495.0,0.5538,14502,University of Denver,2,7,8,26959
,,,0.4905,25000.0,0.2986,0.471,40647.0,,3557.0,3557.0,3047.0,3885.0,6039.0,0.1712,3571,Colorado Christian University,2,7,8,13221
,0.6356,,0.6562,23000.0,0.2967,0.5635,23149.0,,2288.0,2288.0,2098.0,4767.0,8745.0,1.0,10532,Eastern Connecticut State University,1,1,9,6608
22.0,0.3978,1029.0,0.6107,25250.0,0.4741,0.4505,22160.0,,6869.0,6869.0,6166.0,15553.0,8505.0,0.664,9551,University of Memphis,1,5,47,7412
22.0,0.726,1031.0,0.5466,21758.5,0.4421,0.4377,19822.0,,8312.0,8312.0,7627.0,19446.0,7155.0,0.7513,8307,Middle Tennessee State University,1,5,47,6545
23.0,0.7922,1068.0,0.5042,20500.0,0.4235,0.4329,22115.0,,4931.0,4931.0,4590.0,10960.0,6835.0,0.6594,12771,East Tennessee State University,1,5,47,7976
24.0,0.8547,1088.0,0.6353,27000.0,0.3618,0.5235,29222.0,,1890.0,1890.0,1770.0,4151.0,5940.0,0.9245,6210,Lee University,2,5,47,10171
20.0,0.8399,928.0,0.6638,28250.0,0.5359,0.302,29416.0,,3012.0,3012.0,2601.0,4363.0,3492.0,1.0,8369,Bethel University,2,5,47,9672
,,,0.6414,22315.0,0.5578,0.3795,33544.0,,621.0,621.0,570.0,1098.0,5234.0,1.0,5343,Martin Methodist College,2,5,47,9614
23.0,0.7437,1055.0,0.7463,17020.0,0.4932,0.5255,34706.0,,1048.0,1048.0,961.0,1457.0,5978.0,0.6065,12529,Lincoln Memorial University,2,5,47,19934
25.0,0.8143,1130.0,0.3351,15000.0,0.2988,0.6384,19447.0,,7112.0,7112.0,6706.0,22761.0,9971.0,0.8463,13410,University of Utah,1,7,49,10451
23.0,0.6636,1038.0,0.4577,18000.0,0.3748,0.4632,21900.0,,14849.0,14849.0,12814.0,30358.0,8790.0,0.6417,5712,The University of Texas at Arlington,1,6,48,6903
20.0,0.9999,933.0,0.4421,17250.0,0.5878,0.3954,15277.0,,9503.0,9503.0,7851.0,20004.0,8628.0,0.6927,7286,The University of Texas at El Paso,1,6,48,5952
21.0,0.4967,959.0,0.5674,19750.0,0.398,0.4399,17952.0,,5531.0,5531.0,5028.0,10749.0,7551.0,0.5142,7179,Tarleton State University,1,6,48,6483
20.0,0.9871,911.0,0.4462,19875.0,0.3548,0.3271,23563.0,,1939.0,1939.0,1684.0,3828.0,4810.0,1.0,7768,Wayland Baptist University,2,6,48,8733
21.0,0.9677,959.0,0.7542,25000.0,0.3592,0.5051,21795.0,,968.0,968.0,916.0,1878.0,6342.0,1.0,8142,Castleton University,1,1,50,12824
23.0,0.7354,1049.0,0.5672,25000.0,0.2628,0.5242,20129.0,,3014.0,3014.0,2832.0,6205.0,7404.0,0.7249,9287,University of South Dakota,1,4,46,6837
24.0,0.7355,1077.0,0.7016,23438.0,0.2686,0.6321,27100.0,,5631.0,5631.0,5262.0,13342.0,9897.0,0.6427,7979,University of Rhode Island,1,1,44,12903
19.0,0.7162,913.0,0.5802,21200.0,0.4298,0.4395,14874.0,,3364.0,3364.0,2903.0,7216.0,7435.0,1.0,7729,Rhode Island College,1,1,44,6155
22.0,0.5965,1009.0,0.6766,24930.5,0.377,0.427,22176.0,,5431.0,5431.0,5172.0,9289.0,6885.0,1.0,8649,Coastal Carolina University,1,5,45,12315
22.0,0.7207,1024.0,0.3799,24399.0,0.2036,0.4416,18583.0,,829.0,829.0,751.0,1561.0,7194.0,0.9375,6868,Northern State University,1,4,46,5071
25.0,0.5797,1116.0,0.5117,21500.0,0.3875,0.5479,30403.0,,1155.0,1155.0,1098.0,2278.0,5704.0,1.0,4878,North Greenville University,2,5,45,7092
23.0,0.7084,1038.0,0.53,21250.0,0.35,0.5297,20506.0,,14126.0,14126.0,12897.0,33480.0,7855.0,0.7494,6891,Texas State University,1,6,48,7690
,,,0.3765,15000.0,0.5997,0.3052,11201.0,,3131.0,3131.0,2398.0,3166.0,5303.0,0.6279,5866,Texas Southmost College,1,6,48,5113
23.0,0.552,1038.0,0.655,27000.0,0.4983,0.517,37691.0,,942.0,942.0,842.0,2292.0,10069.0,0.5821,7694,St. Mary's University,2,6,48,11886
26.0,0.4548,1158.0,0.5276,27084.0,0.3333,0.5689,39986.0,,1048.0,1048.0,961.0,1933.0,6482.0,0.4459,9022,LeTourneau University,2,6,48,15509
20.0,0.8377,963.0,0.5351,23000.0,0.4031,0.3675,18941.0,,4787.0,4787.0,4310.0,9552.0,7846.0,0.6708,6691,Texas A & M University-Corpus Christi,1,6,48,7143
24.0,0.6832,1102.0,0.4347,16000.0,0.3424,0.5279,22514.0,,3563.0,3563.0,3325.0,9475.0,7726.0,1.0,7421,Tennessee Technological University,1,5,47,6086
21.0,0.7672,970.0,0.5233,21456.0,0.4018,0.3661,19138.0,,2679.0,2679.0,2409.0,5325.0,7018.0,0.6911,7496,Angelo State University,1,6,48,6523
23.0,0.6965,1050.0,0.5669,23500.0,0.4872,0.4569,17164.0,,2620.0,2620.0,2398.0,5988.0,6872.0,0.6548,8117,The University of Tennessee-Martin,1,5,47,5106
21.0,0.8162,978.0,0.5042,20737.0,0.3511,0.517,22284.0,,4630.0,4630.0,4126.0,10101.0,7781.0,0.6944,8556,Central Washington University,1,8,53,6637
,0.7341,1210.0,0.4227,23966.5,0.172,0.8334,25837.0,,6360.0,6360.0,6147.0,25327.0,10882.0,0.9809,11792,Virginia Polytechnic Institute and State University,1,5,51,12914
16.0,0.4904,772.0,0.8904,33750.0,0.7385,0.3249,28063.0,,1072.0,1072.0,894.0,1435.0,5660.0,0.6286,6051,Virginia Union University,2,5,51,10304
22.0,0.9254,982.0,0.7102,27000.0,0.4031,0.4732,45771.0,,830.0,830.0,771.0,1402.0,7700.0,0.7293,9027,Virginia Wesleyan College,2,5,51,15343
,,,0.7721,24668.0,0.2464,0.5,,,172.0,172.0,157.0,500.0,7032.0,0.5091,11171,Bon Secours Memorial College of Nursing,2,5,51,6936
,,,0.7743,15000.0,0.4081,,,,535.0,535.0,469.0,677.0,9791.0,0.7062,140584,The University of Texas Health Science Center at Houston,1,6,48,10586
22.0,0.6905,1020.0,0.6729,27000.0,0.3857,0.649,35290.0,,1683.0,1683.0,1558.0,3403.0,6256.0,1.0,8989,Hampton University,2,5,51,13004
21.0,0.789,985.0,0.5411,25000.0,0.2315,0.6617,24223.0,,1672.0,1672.0,1579.0,4399.0,7258.0,1.0,7593,Longwood University,1,5,51,6952
26.0,0.6099,1124.0,0.7013,27000.0,0.4597,0.5707,49184.0,,366.0,366.0,333.0,630.0,6796.0,0.6176,16118,Hollins University,2,5,51,10616
,1.0,,0.7173,20750.0,0.5131,0.25,24645.0,,136.0,136.0,,179.0,5139.0,0.1458,9158,Goddard College,2,1,50,15463
21.0,0.4595,1003.0,0.5175,24999.0,0.4262,0.3552,34663.0,,895.0,895.0,776.0,1787.0,7261.0,0.5819,9981,Texas Wesleyan University,2,6,48,17924
21.0,0.5072,1006.0,0.694,27000.0,0.3959,0.4696,38564.0,,638.0,638.0,590.0,1320.0,6961.0,0.6565,9467,Texas Lutheran University,2,6,48,11870
21.0,0.2796,949.0,0.7641,26250.0,0.5432,0.4083,32183.0,,1118.0,1118.0,1020.0,1639.0,5318.0,0.6308,5592,Southwestern Assemblies of God University,2,6,48,13678
26.0,0.4422,1168.0,0.528,26893.0,0.2653,0.7493,49090.0,,524.0,524.0,502.0,1515.0,7795.0,0.6975,12118,Southwestern University,2,6,48,15983
,0.6952,,0.6637,17035.0,0.5664,0.36,44988.0,,70.0,70.0,,115.0,3948.0,0.6818,14079,Sterling College,2,1,50,13624
20.0,0.6127,913.0,0.7723,25000.0,0.5164,0.3423,39574.0,,881.0,881.0,791.0,868.0,5951.0,1.0,10535,Averett University,2,5,51,14724
25.0,0.601,1155.0,0.4949,25000.0,0.1523,0.6997,26286.0,,1595.0,1595.0,1544.0,5040.0,8263.0,0.6239,9234,Christopher Newport University,1,5,51,7198
,0.5704,,0.6222,27000.0,0.2728,0.5581,50852.0,,1297.0,1297.0,1222.0,2805.0,7421.0,0.4945,8036,Norwich University,2,1,50,15583
30.0,0.3446,1353.0,0.2753,19500.0,0.1105,0.9017,31175.0,,1177.0,1177.0,1146.0,6260.0,11066.0,0.8448,13943,College of William and Mary,1,5,51,18720
24.0,0.4927,1034.0,0.7232,27000.0,0.2717,0.5312,44054.0,,926.0,926.0,876.0,1823.0,6430.0,0.8013,6090,Bridgewater College,2,5,51,11349
,,,0.7942,30046.5,0.738,0.1895,21376.0,,741.0,741.0,630.0,1172.0,4651.0,0.6304,4934,Wiley College,2,6,48,7266
23.0,0.8411,1051.0,0.7425,24812.0,0.4716,0.4853,27538.0,,2169.0,2169.0,1906.0,2736.0,7528.0,1.0,7385,Regent University,2,5,51,13762
,,,0.6471,,0.7647,,,,14.0,14.0,,22.0,6099.0,,18060,Austin Graduate School of Theology,2,6,48,8951
23.0,0.7964,1039.0,0.4904,20429.0,0.3426,0.6419,27402.0,,9622.0,9622.0,8678.0,24100.0,9589.0,0.7736,10812,Washington State University,1,8,53,10671
21.0,0.8208,970.0,0.6586,20818.0,0.3747,0.4578,20538.0,,4620.0,4620.0,4096.0,10761.0,8178.0,0.6453,7379,Eastern Washington University,1,8,53,7914
21.0,0.6479,962.0,0.7112,22000.0,0.5028,0.3107,15820.0,,1940.0,1940.0,1805.0,3672.0,6328.0,0.8861,6737,Fairmont State University,1,5,54,3595
25.0,0.7769,1125.0,0.6463,27000.0,0.2221,0.733,43248.0,,930.0,930.0,891.0,2052.0,6857.0,0.7821,9012,Saint Norbert College,2,3,55,17881
29.0,0.5761,1300.0,0.3489,22250.0,0.1446,0.8495,24315.0,,6785.0,6785.0,6478.0,29579.0,11265.0,0.8271,15121,University of Wisconsin-Madison,1,3,55,10841
,,,0.4956,7250.0,0.8569,0.232,14539.0,,7584.0,7584.0,5624.0,11825.0,3794.0,1.0,3239,Universidad del Este,2,9,72,6798
,0.2939,1162.0,0.091,5500.0,0.5883,0.4435,7312.0,,4476.0,4476.0,4133.0,12653.0,6820.0,0.8535,11124,University of Puerto Rico-Rio Piedras,1,9,72,1174
,0.8891,,0.0612,4500.0,0.827,0.4279,10894.0,,1906.0,1906.0,1740.0,3846.0,6556.0,0.8262,6331,University of Puerto Rico-Arecibo,1,9,72,425
,,,0.234,5500.0,0.7417,,,,317.0,317.0,289.0,444.0,7146.0,0.7849,38978,University of Puerto Rico-Medical Sciences,1,9,72,4901
22.0,0.5244,994.0,0.616,20500.0,0.382,0.4689,34608.0,,943.0,943.0,858.0,1706.0,6329.0,0.5266,6684,University of Charleston,2,5,54,12660
25.0,0.7555,1117.0,0.5783,25800.0,0.3226,0.6798,49488.0,,1116.0,1116.0,1054.0,2809.0,7398.0,0.6186,11718,Pacific Lutheran University,2,8,53,18708
27.0,0.7302,1192.0,0.5043,24500.0,0.2037,0.7877,54668.0,,1666.0,1666.0,1557.0,4587.0,8822.0,0.6858,15455,Seattle University,2,8,53,26205
23.0,0.805,1050.0,0.6219,24971.0,0.2943,0.5997,17195.0,,4536.0,4536.0,4291.0,10614.0,7244.0,0.8066,5905,University of Wisconsin-Whitewater,1,3,55,6767
22.0,0.9305,1030.0,0.6254,25500.0,0.2925,0.5728,18707.0,,3483.0,3483.0,3240.0,8220.0,6754.0,0.701,7636,University of Wisconsin-Stout,1,3,55,6048
,,,0.5033,8383.0,0.8433,0.2835,14787.0,,7598.0,7598.0,5913.0,11589.0,3997.0,1.0,3726,Universidad Metropolitana,2,9,72,6348
,,,0.1429,4125.0,0.8625,0.2747,15190.0,,902.0,902.0,749.0,651.0,2935.0,0.2321,2672,American University of Puerto Rico,2,9,72,315
,,,0.2984,18500.0,0.5246,0.2708,13450.0,,1441.0,1441.0,1319.0,3647.0,7674.0,0.5895,6214,University of Guam,1,9,66,3188
,0.6791,,0.2625,8500.0,0.8088,0.3051,12124.0,,869.0,869.0,709.0,1354.0,2629.0,1.0,3855,Universidad Central de Bayamon,2,9,72,12428
19.0,0.9626,907.0,0.5494,25458.0,0.2862,0.5132,35844.0,,1141.0,1141.0,1027.0,2196.0,6522.0,0.1442,4770,Lakeland University,2,3,55,8552
23.0,0.667,1066.0,0.6605,23925.0,0.321,0.5791,39574.0,,2387.0,2387.0,2190.0,4080.0,8088.0,1.0,8182,Concordia University-Wisconsin,2,3,55,14624
20.0,0.725,913.0,0.4046,24025.0,0.364,0.3018,21865.0,,724.0,724.0,638.0,1243.0,5949.0,0.6771,6130,Glenville State College,1,5,54,3788
23.0,0.7681,1050.0,0.7618,25500.0,0.3566,0.5965,38143.0,,832.0,832.0,791.0,1758.0,5842.0,0.5449,7934,Edgewood College,2,3,55,16943
20.0,0.839,950.0,0.6941,27000.0,0.4097,0.4146,35597.0,,792.0,792.0,722.0,1538.0,6388.0,0.4041,6915,Marian University,2,3,55,15227
19.0,0.5262,902.0,0.7307,27000.0,0.5274,0.4331,36991.0,,491.0,491.0,421.0,735.0,6027.0,0.9444,8016,Mount Mary University,2,3,55,14176
,0.6864,,0.3559,15500.0,0.3706,0.4416,24845.0,,355.0,355.0,,758.0,4444.0,0.6383,4147,Maranatha Baptist University,2,3,55,11412
33.0,0.0504,1479.0,0.1211,12475.0,0.1573,0.9385,62363.0,,845.0,845.0,783.0,6994.0,21354.0,0.9776,101724,Stanford University,2,8,6,26010
,,,0.6912,27438.0,0.5703,0.3871,27938.0,,1383.0,1383.0,1212.0,1980.0,4685.0,1.0,3217,Mid-America Christian University,2,6,40,11010
,0.8136,,0.5971,27000.0,0.35,0.4538,60058.0,,142.0,142.0,,324.0,9462.0,0.7586,17601,St. John's College,2,6,35,15153
21.0,0.9404,990.0,0.6399,23000.0,0.4181,0.4038,17007.0,,1150.0,1150.0,1050.0,2268.0,6271.0,0.7975,8609,University of Wisconsin-Superior,1,3,55,5467
25.0,0.5716,1118.0,0.774,26943.0,0.3818,0.5821,42662.0,,311.0,311.0,292.0,518.0,6407.0,0.873,9618,Northland College,2,3,55,10370
,0.6199,,0.8019,27000.0,0.43,0.548,43199.0,,346.0,346.0,316.0,624.0,5738.0,0.3458,8678,Milwaukee Institute of Art & Design,2,3,55,18305
24.0,0.9183,1101.0,0.7523,25000.0,0.3147,0.6238,37044.0,,592.0,592.0,551.0,1056.0,6104.0,0.961,9460,Wisconsin Lutheran College,2,3,55,12025
,0.4722,,0.4839,26726.5,0.3257,0.4,37044.0,,148.0,148.0,126.0,284.0,4163.0,0.314,8526,Silver Lake College of the Holy Family,2,3,55,8418
20.0,0.5853,928.0,0.643,23712.0,0.4102,0.4316,37998.0,,444.0,444.0,413.0,793.0,5534.0,0.6235,7531,Davis & Elkins College,2,5,54,12578
24.0,0.6905,1090.0,0.577,15000.0,0.1902,0.6098,,,209.0,209.0,198.0,318.0,7120.0,0.8462,7911,Bellin College,2,3,55,21213
,0.6878,,0.5992,27000.0,0.2351,0.8163,52181.0,,462.0,462.0,449.0,1271.0,7476.0,0.8,14395,Beloit College,2,3,55,18091
,0.4705,,0.73,24650.0,0.4225,0.3452,28438.0,,249.0,249.0,231.0,399.0,4880.0,0.2703,5581,Ohio Valley University,2,5,54,6368
,,,0.7364,25000.0,0.7793,0.1809,29148.0,,509.0,509.0,345.0,819.0,7207.0,0.3869,13331,Heritage University,2,8,53,15129
,0.9567,,0.686,40893.0,0.6264,0.3306,30428.0,,1083.0,1083.0,953.0,1296.0,2696.0,0.3922,3188,Everglades University,2,5,12,18223
,,,0.0,,0.9098,0.6,13144.0,,34.0,34.0,,109.0,4488.0,,1165,Yeshiva Gedolah Imrei Yosef D'spinka,2,2,36,6723
,0.7789,,0.8947,31000.0,0.4737,0.5625,29300.0,,62.0,62.0,,100.0,,,7345,Northwest College of Art & Design,3,8,53,25171
33.0,0.1016,1457.0,0.1995,20633.5,0.1392,0.9534,64200.0,,1745.0,1745.0,1658.0,10666.0,16288.0,0.7287,49804,University of Pennsylvania,2,2,42,35627
